2.432038911999999982e+03,2.393942528000000038e+03,1.878000000000000000e+03
3.229892096000000038e+03,2.235848703999999998e+03,1.966000000000000000e+03
1.021242880000000014e+03,2.845583360000000084e+03,1.786000000000000000e+03
5.394288639999999759e+02,1.946006016000000045e+03,1.807000000000000000e+03
1.883836928000000171e+03,2.835101183999999648e+03,1.659000000000000000e+03
3.570690047999999933e+03,1.624464895999999953e+03,1.879000000000000000e+03
1.850751488000000109e+03,2.359272448000000168e+03,1.967000000000000000e+03
2.461527039999999943e+03,1.185732095999999956e+03,1.907000000000000000e+03
2.590127104000000145e+03,1.650321408000000019e+03,1.864000000000000000e+03
1.376173055999999860e+03,2.718551039999999830e+03,1.975000000000000000e+03
1.904002559999999903e+03,1.449991680000000088e+03,1.995000000000000000e+03
1.624986111999999821e+03,1.796475391999999829e+03,1.961000000000000000e+03
2.471104511999999886e+03,1.802367488000000094e+03,1.993000000000000000e+03
2.143071743999999853e+03,2.078942207999999937e+03,1.900000000000000000e+03
2.384861183999999867e+03,1.187885055999999850e+03,1.744000000000000000e+03
2.208716800000000148e+03,2.032558591999999862e+03,1.922000000000000000e+03
1.758599168000000191e+03,2.574007295999999769e+03,1.974000000000000000e+03
2.751764991999999893e+03,2.695430143999999927e+03,2.015000000000000000e+03
2.156588031999999657e+03,1.035467775999999958e+03,1.853000000000000000e+03
8.475796480000000201e+02,1.916284415999999965e+03,1.823000000000000000e+03
1.469333503999999948e+03,3.241295871999999690e+03,1.839000000000000000e+03
1.239867903999999953e+03,1.929840128000000050e+03,1.881000000000000000e+03
1.684165631999999960e+03,2.853500927999999931e+03,1.955000000000000000e+03
3.329616896000000452e+03,2.625219071999999869e+03,1.964000000000000000e+03
2.582191103999999996e+03,2.462690304000000197e+03,1.772000000000000000e+03
2.172320255999999972e+03,2.664524288000000070e+03,1.901000000000000000e+03
6.949365759999999455e+02,1.619881471999999803e+03,1.695000000000000000e+03
1.930555391999999983e+03,4.774865920000000301e+02,1.848000000000000000e+03
2.816786943999999949e+03,1.504411648000000014e+03,1.835000000000000000e+03
1.973156864000000041e+03,2.849027583999999933e+03,1.960000000000000000e+03
2.651659263999999894e+03,3.443437568000000283e+03,1.838000000000000000e+03
1.598353408000000172e+03,3.339574271999999837e+03,1.869000000000000000e+03
2.846115839999999935e+03,2.296075264000000061e+03,1.824000000000000000e+03
3.338400256000000354e+03,1.722082304000000022e+03,1.891000000000000000e+03
1.250547712000000047e+03,7.850024959999999510e+02,2.178000000000000000e+03
1.133020160000000033e+03,1.393441280000000006e+03,1.783000000000000000e+03
1.380990976000000046e+03,2.604248063999999886e+03,1.954000000000000000e+03
1.512230399999999918e+03,2.226414080000000013e+03,1.845000000000000000e+03
2.970384896000000026e+03,2.534255615999999918e+03,1.842000000000000000e+03
1.649346559999999954e+03,2.876738559999999779e+03,1.952000000000000000e+03
1.266004992000000129e+03,1.588492799999999988e+03,1.893000000000000000e+03
1.858149375999999847e+03,2.227667456000000129e+03,1.870000000000000000e+03
2.044493311999999833e+03,2.499080191999999897e+03,1.821000000000000000e+03
1.389918208000000050e+03,2.327934976000000006e+03,1.793000000000000000e+03
2.784650752000000011e+03,2.222146048000000064e+03,1.780000000000000000e+03
4.190162432000000194e+02,1.838841856000000007e+03,1.777000000000000000e+03
1.671274495999999999e+03,1.007447040000000015e+03,1.838000000000000000e+03
2.816529408000000331e+03,6.670013440000000173e+02,1.963000000000000000e+03
