2.440619520000000193e+03,2.414758400000000165e+03,1.878000000000000000e+03
3.232971776000000318e+03,2.245248511999999664e+03,1.966000000000000000e+03
1.058475007999999889e+03,2.793388031999999839e+03,1.786000000000000000e+03
5.403161599999999680e+02,1.914637311999999838e+03,1.807000000000000000e+03
1.875711488000000145e+03,2.844706816000000345e+03,1.659000000000000000e+03
3.568480256000000281e+03,1.596651519999999891e+03,1.879000000000000000e+03
1.851047935999999936e+03,2.359686144000000240e+03,1.967000000000000000e+03
2.467680768000000171e+03,1.184706048000000010e+03,1.907000000000000000e+03
2.605775871999999708e+03,1.685635584000000108e+03,1.864000000000000000e+03
1.375967231999999967e+03,2.716434943999999632e+03,1.975000000000000000e+03
1.904318976000000021e+03,1.439789055999999846e+03,1.995000000000000000e+03
1.631069696000000022e+03,1.782950911999999789e+03,1.961000000000000000e+03
2.473223167999999987e+03,1.795112448000000086e+03,1.993000000000000000e+03
2.108592639999999847e+03,2.064500223999999889e+03,1.900000000000000000e+03
2.306168831999999838e+03,1.236550655999999890e+03,1.744000000000000000e+03
2.227881984000000102e+03,2.030045184000000063e+03,1.922000000000000000e+03
1.751799295999999913e+03,2.577794048000000203e+03,1.974000000000000000e+03
2.745546240000000125e+03,2.694152192000000014e+03,2.015000000000000000e+03
2.188697087999999894e+03,1.030017023999999992e+03,1.853000000000000000e+03
7.972741120000000592e+02,1.937019391999999925e+03,1.823000000000000000e+03
1.514525695999999925e+03,3.302168576000000030e+03,1.839000000000000000e+03
1.246925824000000148e+03,1.921411071999999876e+03,1.881000000000000000e+03
1.670058495999999877e+03,2.875356671999999890e+03,1.955000000000000000e+03
3.349825536000000284e+03,2.633616895999999997e+03,1.964000000000000000e+03
2.594760191999999734e+03,2.461688831999999820e+03,1.772000000000000000e+03
2.163938304000000244e+03,2.648133119999999963e+03,1.901000000000000000e+03
6.822210559999999759e+02,1.618330624000000171e+03,1.695000000000000000e+03
1.928657408000000032e+03,4.811374592000000234e+02,1.848000000000000000e+03
2.777310208000000330e+03,1.471333376000000044e+03,1.835000000000000000e+03
1.987853824000000031e+03,2.848208896000000095e+03,1.960000000000000000e+03
2.697835520000000088e+03,3.447116288000000168e+03,1.838000000000000000e+03
1.606172671999999920e+03,3.306848768000000291e+03,1.869000000000000000e+03
2.807379968000000190e+03,2.300868096000000151e+03,1.824000000000000000e+03
3.339326976000000286e+03,1.730838528000000224e+03,1.891000000000000000e+03
1.249777152000000115e+03,7.854955519999999751e+02,2.178000000000000000e+03
1.120309760000000097e+03,1.397272575999999844e+03,1.783000000000000000e+03
1.364904960000000074e+03,2.591910400000000209e+03,1.954000000000000000e+03
